id,date,medtype,medium,headline
150287463,2015-04-11T00:00:00Z,Newspaper,Gelderlander,Eigen huis: 440 euro per maand
150287465,2015-04-09T00:00:00Z,Newspaper,Gelderlander,Faillissement De Poorterij harde klap voor het personeel
150287472,2015-04-01T00:00:00Z,Newspaper,Gelderlander,Werkgroep Kerkewaard presenteert plan voor de ontwikkeling van bedrijventerrein Kerkewaard - Van Uden respecteert zondagsrust
150287473,2015-04-01T00:00:00Z,Newspaper,Gelderlander,Werkgroep over financiën van start in Renkum
150287474,2015-04-01T00:00:00Z,Newspaper,Gelderlander,"'Van Uden hoort op Medel of in Rotterdam, toch niet in Haaften'"
150287475,2015-03-30T00:00:00Z,Newspaper,Gelderlander,Een fiets voor een taart
150287476,2015-03-30T00:00:00Z,Newspaper,Gelderlander,Tiel - Steun voor ondernemers om maandagmarkt te behouden
150287483,2015-03-18T00:00:00Z,Newspaper,Gelderlander,Meer sociale opbrengst uit gemeentewerk
150287497,2015-02-18T23:00:00Z,Newspaper,Gelderlander,Pupillen geven Gerfkamer niet op
150287499,2015-02-18T00:00:00Z,Newspaper,Gelderlander,Feiten over het zwembad
150287500,2015-02-17T00:00:00Z,Newspaper,Gelderlander,"'Goede oplossing', zegt STMG over overname"
150287508,2015-02-10T00:00:00Z,Newspaper,Gelderlander,'Snel info nodig over geld voor zieken'
150287516,2015-05-30T00:00:00Z,Newspaper,Gelderlander,Dresden - 'Deal Grieken moeizaam'
150287520,2015-05-30T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287521,2015-05-29T00:00:00Z,Newspaper,Gelderlander,Treiterfabriek
150287523,2015-05-29T00:00:00Z,Newspaper,Gelderlander,Den Haag - Jeugd tegen minimumloon
150287525,2015-05-29T00:00:00Z,Newspaper,Gelderlander,dresden - Lagarde ziet 'Grexit' als mogelijkheid
150287530,2015-05-29T00:00:00Z,Newspaper,Gelderlander,EU-aanval op werkloosheid
150287531,2015-05-29T00:00:00Z,Newspaper,Gelderlander,Junker plan
150287532,2015-05-29T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287533,2015-05-28T00:00:00Z,Newspaper,Gelderlander,Banen verdwijnen bij regionale omroepen
150287535,2015-05-28T00:00:00Z,Newspaper,Gelderlander,amsterdam - Dance-events leveren Nederland een dik belegde boterham op
150287536,2015-05-28T00:00:00Z,Newspaper,Gelderlander,Arnhem - Fors afname van aantal banen
150287540,2015-05-27T00:00:00Z,Newspaper,Gelderlander,athene - Kans op Griekse pinheffing
150287541,2015-05-27T00:00:00Z,Newspaper,Gelderlander,Meer jongeren vinden een baan
150287543,2015-05-27T00:00:00Z,Newspaper,Gelderlander,Hulp aan economie van Afrika 'ridicuul plan'
150287548,2015-05-27T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287552,2015-05-26T00:00:00Z,Newspaper,Gelderlander,Griekse problemen zetten druk op koers euro
150287555,2015-05-26T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287556,2015-05-26T00:00:00Z,Newspaper,Gelderlander,40%
150287557,2015-05-26T00:00:00Z,Newspaper,Gelderlander,amsterdam - 'Brexit is ook nadelig voor Nederlandse economie'
150287560,2015-05-23T00:00:00Z,Newspaper,Gelderlander,LONDEN - Rating Nederlandse economie verbeterd
150287565,2015-05-23T00:00:00Z,Newspaper,Gelderlander,'Ik wil niet dat de bank opnieuw een prooi wordt'
150287569,2015-05-22T00:00:00Z,Newspaper,Gelderlander,Kantoren belasting in krimpregio niet ontzien
150287573,2015-05-22T00:00:00Z,Newspaper,Gelderlander,'Zonder dat extraatje was ik nu blut geweest'
150287574,2015-05-22T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287591,2015-05-19T00:00:00Z,Newspaper,Gelderlander,Nederland profiteert meest van arbitrage
150287596,2015-05-19T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287604,2015-05-15T00:00:00Z,Newspaper,Gelderlander,amsterdam - Euro stijgt naar hoogste peil sinds maart
150287605,2015-05-15T00:00:00Z,Newspaper,Gelderlander,wageningen - Vertrouwen bij landbouwers is fors toegenomen
150287611,2015-05-13T00:00:00Z,Newspaper,Gelderlander,Financiële truc van Grieken
150287613,2015-05-13T00:00:00Z,Newspaper,Gelderlander,Rotterdamse haven profiteert van opwarming van de aarde
150287616,2015-05-13T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287617,2015-05-12T00:00:00Z,Newspaper,Gelderlander,Wondere wereld
150287618,2015-05-12T00:00:00Z,Newspaper,Gelderlander,Het gaat weer beter in de detailhandel
150287619,2015-05-12T00:00:00Z,Newspaper,Gelderlander,Economisch herstel van Nederland houdt aan
150287620,2015-05-12T00:00:00Z,Newspaper,Gelderlander,Nog even en Griekenland is blut
150287621,2015-05-12T00:00:00Z,Newspaper,Gelderlander,Verbazing over 'spaghetti'
150287624,2015-05-12T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287627,2015-05-09T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287631,2015-05-09T00:00:00Z,Newspaper,Gelderlander,'Uitgaan van succes La Place'
150287632,2015-05-09T00:00:00Z,Newspaper,Gelderlander,Woning kopen in Berlijn kost steeds meer geld
150287633,2015-05-09T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287634,2015-05-08T00:00:00Z,Newspaper,Gelderlander,Achterhoekse gemeenten en FNV nog oneens over inzet werklozen
150287635,2015-05-08T00:00:00Z,Newspaper,Gelderlander,"1,1 biljoen"
150287636,2015-05-08T00:00:00Z,Newspaper,Gelderlander,De fut is eruit in Amerika
150287638,2015-05-08T00:00:00Z,Newspaper,Gelderlander,Roer drastisch om bij V&D
150287639,2015-05-08T00:00:00Z,Newspaper,Gelderlander,Budgetpolis vaak duurkoop
150287640,2015-05-08T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287643,2015-05-07T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287645,2015-05-06T00:00:00Z,Newspaper,Gelderlander,Brussel kondigt de economische lente aan
150287646,2015-05-06T00:00:00Z,Newspaper,Gelderlander,amsterdam - Vakantiegeld nodig om rond te komen
150287648,2015-05-06T00:00:00Z,Newspaper,Gelderlander,madrid - Werkloosheid Spanje neemt flink af
150287651,2015-05-05T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287652,2015-05-04T00:00:00Z,Newspaper,Gelderlander,FNV eist loon voor 'dwangarbeid' in Dinxperlo
150287658,2015-05-02T00:00:00Z,Newspaper,Gelderlander,Groen sparen en beleggen met hulp van de fiscus
150287660,2015-05-02T00:00:00Z,Newspaper,Gelderlander,De leegloop van het gehate Lodz
150287662,2015-05-02T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287665,2015-05-01T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287670,2015-05-01T00:00:00Z,Newspaper,Gelderlander,'Behoud werk en voorkom leegstand'
150287673,2015-05-01T00:00:00Z,Newspaper,Gelderlander,Rusland wil bloemen uit Nederland verbieden
150287675,2015-05-01T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287680,2015-04-30T00:00:00Z,Newspaper,Gelderlander,SP wil opheldering over inzet werklozen
150287684,2015-04-30T00:00:00Z,Newspaper,Gelderlander,UTRECHT - 'Velen willen eigen bedrijf'
150287685,2015-04-30T00:00:00Z,Newspaper,Gelderlander,Opnieuw een naheffing uit Brussel? Het zou zomaar kunnen
150287686,2015-04-30T00:00:00Z,Newspaper,Gelderlander,Leegloop Griekse rekeningen zet door
150287689,2015-04-30T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287691,2015-04-29T00:00:00Z,Newspaper,Gelderlander,Boxtel - Financiële lucht voor vleesbedrijf VION
150287692,2015-04-29T00:00:00Z,Newspaper,Gelderlander,ATHENE - Tsipras haalt weer eens uit naar Merkel en Draghi
150287697,2015-04-29T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287703,2015-04-28T00:00:00Z,Newspaper,Gelderlander,Griekse tragedie duurt voort
150287704,2015-04-28T00:00:00Z,Newspaper,Gelderlander,Madrid - Groei Spanje gaat verder stijgen
150287705,2015-04-28T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287707,2015-04-27T00:00:00Z,Newspaper,Gelderlander,ATHENE - Krant: mogelijk vertrek Varoufakis
150287709,2015-04-27T00:00:00Z,Newspaper,Gelderlander,Asscher voor subsidie op loonkosten
150287714,2015-04-25T00:00:00Z,Newspaper,Gelderlander,Spaargeld in je huis?
150287717,2015-04-25T00:00:00Z,Newspaper,Gelderlander,Arnhem-Nijmegen wil economisch meetellen
150287719,2015-04-25T00:00:00Z,Newspaper,Gelderlander,Reus op lemen voeten
150287720,2015-04-25T00:00:00Z,Newspaper,Gelderlander,Eurogroep geeft de Grieken pak slaag
150287725,2015-04-24T00:00:00Z,Newspaper,Gelderlander,Gezin moet goed rondkijken
150287726,2015-04-24T00:00:00Z,Newspaper,Gelderlander,Huizenprijs steden loopt steeds verder uit de pas
150287731,2015-04-23T00:00:00Z,Newspaper,Gelderlander,Tweedeling steden en landelijk gebied
150287733,2015-04-23T00:00:00Z,Newspaper,Gelderlander,FNV pleit voor crisispakket pensioenfondsen
150287735,2015-04-23T00:00:00Z,Newspaper,Gelderlander,Slagveld in thuiszorg
150287738,2015-04-22T00:00:00Z,Newspaper,Gelderlander,Pleidooi cultuursector vindt deels gehoor bij nieuwe coalitie
150287739,2015-04-22T00:00:00Z,Newspaper,Gelderlander,Dijsselbloem positief over Griekse kwestie
150287741,2015-04-22T00:00:00Z,Newspaper,Gelderlander,amsterdam - ING: economie groeit dit jaar met 2 procent
150287742,2015-04-22T00:00:00Z,Newspaper,Gelderlander,den haag - Prijs huizen in maart verder gestegen
150287743,2015-04-22T00:00:00Z,Newspaper,Gelderlander,moskou - Medvedev: Russische economie krimpt
150287744,2015-04-22T00:00:00Z,Newspaper,Gelderlander,Redactie Telegraaf verzet zich tegen bezuinigingen
150287745,2015-04-22T00:00:00Z,Newspaper,Gelderlander,Polen tellen mee bij Britse verkiezingen
150287747,2015-04-22T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287755,2015-04-21T00:00:00Z,Newspaper,Gelderlander,4 - de spaartaks
150287756,2015-04-21T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287757,2015-04-20T00:00:00Z,Newspaper,Gelderlander,'Veel banen'
150287758,2015-04-20T00:00:00Z,Newspaper,Gelderlander,Handelsverdrag wekt fors verzet op
150287761,2015-04-18T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287763,2015-04-18T00:00:00Z,Newspaper,Gelderlander,Schaapsherders moeten gezamenlijk optrekken
150287765,2015-04-18T00:00:00Z,Newspaper,Gelderlander,Uitstelgedrag van Grieken leidt tot groeiende ergernis
150287766,2015-04-18T00:00:00Z,Newspaper,Gelderlander,'Mensen aan de top wereldvreemd'
150287768,2015-04-18T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287771,2015-04-17T00:00:00Z,Newspaper,Gelderlander,Pensioenfondsen verder onderuit door lage rente
150287774,2015-04-17T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287775,2015-04-16T00:00:00Z,Newspaper,Gelderlander,Plan: route industrieel erfgoed
150287776,2015-04-16T00:00:00Z,Newspaper,Gelderlander,Mario Draghi: 'Stimulering ECB is effectief'
150287777,2015-04-16T00:00:00Z,Newspaper,Gelderlander,Extra geld in sociale werkbedrijven
150287778,2015-04-16T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287780,2015-04-15T00:00:00Z,Newspaper,Gelderlander,DNB ziet al zeepbellen en sombert over verzekeraars
150287782,2015-04-15T00:00:00Z,Newspaper,Gelderlander,BERLIJN - Duitse minister wil meer migranten
150287787,2015-04-14T00:00:00Z,Newspaper,Gelderlander,"'Geen recht op overstromingen, maar op bescherming'"
150287788,2015-04-14T00:00:00Z,Newspaper,Gelderlander,'We moeten het doen met deze ene planeet'
150287789,2015-04-14T00:00:00Z,Newspaper,Gelderlander,200
150287790,2015-04-14T00:00:00Z,Newspaper,Gelderlander,ESSEN - 'Bezuinigingsronde bij energiereus RWE'
150287791,2015-04-14T00:00:00Z,Newspaper,Gelderlander,Pensionado lijdt onder lage rente
150287792,2015-04-14T00:00:00Z,Newspaper,Gelderlander,Gratis geld voor mij? Serieus?
150287793,2015-04-14T00:00:00Z,Newspaper,Gelderlander,TILBURG - Ondernemer richt denktank op
150287796,2015-04-14T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287797,2015-04-11T00:00:00Z,Newspaper,Gelderlander,Zo word je een succesvolle huisjesmelker
150287802,2015-04-11T00:00:00Z,Newspaper,Gelderlander,Hervorming op z'n Chinees: héél langzaam
150287803,2015-04-11T00:00:00Z,Newspaper,Gelderlander,Boodschappen met korting van de staat
150287804,2015-04-11T00:00:00Z,Newspaper,Gelderlander,Asscher waarschuwt grote bedrijven
150287805,2015-04-11T00:00:00Z,Newspaper,Gelderlander,Bakstenen massaal naar Engeland
150287807,2015-04-11T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287816,2015-04-10T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287818,2015-04-09T00:00:00Z,Newspaper,Gelderlander,We worden er rijker van!
150287819,2015-04-09T00:00:00Z,Newspaper,Gelderlander,Overal dezelfde crashtest
150287820,2015-04-09T00:00:00Z,Newspaper,Gelderlander,We worden er armer van!
150287822,2015-04-09T00:00:00Z,Newspaper,Gelderlander,Achterkamertje vervangt rechtbank
150287823,2015-04-09T00:00:00Z,Newspaper,Gelderlander,Een vrije markt van Californië tot Roemenië.
150287827,2015-04-09T00:00:00Z,Newspaper,Gelderlander,WW later uitbetaald
150287829,2015-04-09T00:00:00Z,Newspaper,Gelderlander,Advies: verzacht de bezuiniging op cultuur
150287832,2015-04-09T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287837,2015-04-08T00:00:00Z,Newspaper,Gelderlander,WASHINGTON - IMF voorziet lagere economische groei
150287839,2015-04-08T00:00:00Z,Newspaper,Gelderlander,Banken hekelen hypotheekregels
150287845,2015-04-07T00:00:00Z,Newspaper,Gelderlander,NEW York - Olieprijs stuwt Wall Street omhoog
150287846,2015-04-07T00:00:00Z,Newspaper,Gelderlander,Athene lonkt naar Moskou
150287847,2015-04-04T00:00:00Z,Newspaper,Gelderlander,Belastingvoordeel voor 65-plussers is volgend jaar pass
150287852,2015-04-04T00:00:00Z,Newspaper,Gelderlander,Geef winkelier ruimte en de klant beleving
150287853,2015-04-04T00:00:00Z,Newspaper,Gelderlander,Regering Griekenland komt steeds meer in verdrukking
150287854,2015-04-04T00:00:00Z,Newspaper,Gelderlander,WASHINGTON - Aantal nieuwe banen VS valt tegen
150287868,2015-04-03T00:00:00Z,Newspaper,Gelderlander,Verzet tegen groot handelsverdrag groeit
150287869,2015-04-03T00:00:00Z,Newspaper,Gelderlander,Spaarders vluchten naar SNS
150287874,2015-04-03T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287880,2015-04-02T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287884,2015-04-01T00:00:00Z,Newspaper,Gelderlander,ABN als volksbank is geen goed idee
150287888,2015-04-01T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287889,2015-03-31T00:00:00Z,Newspaper,Gelderlander,Veel kerken schrijven rode cijfers
150287890,2015-03-31T00:00:00Z,Newspaper,Gelderlander,Brussel - Vertrouwen in eurozone neemt toe
150287891,2015-03-31T00:00:00Z,Newspaper,Gelderlander,brussel - Geldschieters willen meer info Grieken
150287893,2015-03-30T00:00:00Z,Newspaper,Gelderlander,Ondernemers kritisch over Griekse premier
150287897,2015-03-28T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287898,2015-03-28T00:00:00Z,Newspaper,Gelderlander,Gedupeerde studenten willen geld na 'misstap'
150287901,2015-03-28T00:00:00Z,Newspaper,Gelderlander,Wiebes' geldjacht in buitenland niet kansrijk
150287902,2015-03-28T00:00:00Z,Newspaper,Gelderlander,Amsterdam - Vijftigers zitten vaker krap bij kas
150287904,2015-03-28T00:00:00Z,Newspaper,Gelderlander,Republikeinen VS willen in tien jaar fors minder binnenlandse uitgaven
150287905,2015-03-28T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287911,2015-03-27T00:00:00Z,Newspaper,Gelderlander,"2014 was het jaar van het herstel, vooral in het vierde kwartaal"
150287918,2015-03-26T00:00:00Z,Newspaper,Gelderlander,Verkopen om door te groeien
150287922,2015-03-26T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287925,2015-03-25T00:00:00Z,Newspaper,Gelderlander,amsterdam - Restschuld nekt bouw
150287927,2015-03-25T00:00:00Z,Newspaper,Gelderlander,Stilstand zorgt voor groei
150287928,2015-03-24T00:00:00Z,Newspaper,Gelderlander,Hulp in huishouden stuk goedkoper
150287931,2015-03-24T00:00:00Z,Newspaper,Gelderlander,'Cao heeft mooie toekomst'
150287934,2015-03-24T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287938,2015-03-23T00:00:00Z,Newspaper,Gelderlander,AMSTERDAM - Kamp: Uber en Airbnb horen erbij
150287940,2015-03-23T00:00:00Z,Newspaper,Gelderlander,'Vierde Rijk' krijgt Tsipras op bezoek
150287941,2015-03-23T00:00:00Z,Newspaper,Gelderlander,5 - ontslagrecht
150287945,2015-03-21T00:00:00Z,Newspaper,Gelderlander,Stort minimaal 1 miljard in fonds voor Groningers
150287955,2015-03-20T00:00:00Z,Newspaper,Gelderlander,Werkloosheid daalt licht in februari
150287956,2015-03-20T00:00:00Z,Newspaper,Gelderlander,DEN HAAG - Consument is weer optimistisch
150287958,2015-03-20T00:00:00Z,Newspaper,Gelderlander,'Het is onze huisbank; daar vertrouw je op'
150287961,2015-03-20T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287963,2015-03-19T00:00:00Z,Newspaper,Gelderlander,"Dijsselbloem aan tafel met Merkel, Hollande en Tsipras"
150287964,2015-03-19T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287966,2015-03-18T00:00:00Z,Newspaper,Gelderlander,Woningcorporaties schakelen vooral Gelderse bedrijven in
150287967,2015-03-18T00:00:00Z,Newspaper,Gelderlander,"5,25"
150287968,2015-03-18T00:00:00Z,Newspaper,Gelderlander,"Kwart 50-plussers in de WW werkt parttime, vooral via uitzendbureaus"
150287969,2015-03-18T00:00:00Z,Newspaper,Gelderlander,Langzaam naar de 0 procent
150287971,2015-03-18T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287974,2015-03-17T00:00:00Z,Newspaper,Gelderlander,de meern - Lakeman pakt Rabobank aan wegens verkoop derivaten
150287975,2015-03-17T00:00:00Z,Newspaper,Gelderlander,"Half miljoen euro investering, een marginaal rendement"
150287977,2015-03-17T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150287982,2015-03-14T00:00:00Z,Newspaper,Gelderlander,"Werklozen, houd moed!"
150287984,2015-03-14T00:00:00Z,Newspaper,Gelderlander,Nu hoog tijd voor debat arbeid
150287996,2015-03-14T00:00:00Z,Newspaper,Gelderlander,Zwaar eerste jaar voor Poetins Krim
150287998,2015-03-13T23:00:00Z,Newspaper,Gelderlander,Selectie van stress- en kwetsbaarheidsfactoren
150288005,2015-03-13T00:00:00Z,Newspaper,Gelderlander,Den haag - Doorwerken na AOW-leeftijd wordt makkelijker gemaakt
150288008,2015-03-13T00:00:00Z,Newspaper,Gelderlander,'Laag btw-tarief voor minder producten is slecht idee'
150288009,2015-03-13T00:00:00Z,Newspaper,Gelderlander,'We betalen veel te weinig voor zorgverlening'
150288010,2015-03-13T00:00:00Z,Newspaper,Gelderlander,'ECB maakt rijken rijker met opkoop'
150288015,2015-03-12T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288021,2015-03-12T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288023,2015-03-11T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288027,2015-03-11T00:00:00Z,Newspaper,Gelderlander,Rapport: prijs van voedsel blijft laag
150288029,2015-03-10T00:00:00Z,Newspaper,Gelderlander,SP wil snel injectie van 200 miljoen euro in Gelderse economie
150288030,2015-03-10T00:00:00Z,Newspaper,Gelderlander,Waarom dat extra biljoen?
150288032,2015-03-10T00:00:00Z,Newspaper,Gelderlander,Eerste horde voor Griekse plannen
150288033,2015-03-10T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288034,2015-03-10T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288037,2015-03-09T00:00:00Z,Newspaper,Gelderlander,Varoufakis mag Brussel opnieuw gaan overtuigen
150288039,2015-03-06T23:00:00Z,Newspaper,Gelderlander,Gedeputeerde Markink ook boer en bestuurder
150288041,2015-03-07T00:00:00Z,Newspaper,Gelderlander,Lenen voor energiebesparing
150288042,2015-03-07T00:00:00Z,Newspaper,Gelderlander,Je huis opeten wordt lastiger en ook steeds minder populair
150288043,2015-03-07T00:00:00Z,Newspaper,Gelderlander,Op zoek naar aftrekposten
150288045,2015-03-07T00:00:00Z,Newspaper,Gelderlander,Grote bedrijven lenen miljoenen voor 0 procent
150288046,2015-03-07T00:00:00Z,Newspaper,Gelderlander,Spaarpot is heilig
150288047,2015-03-07T00:00:00Z,Newspaper,Gelderlander,"Opkopen helpt niet, uitdelen wel"
150288050,2015-03-07T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288053,2015-03-07T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288054,2015-03-06T00:00:00Z,Newspaper,Gelderlander,Pleidooi cultuursector vindt breed gehoor
150288057,2015-03-06T00:00:00Z,Newspaper,Gelderlander,Kritiek houdt aan op nieuwe ontslagregels
150288058,2015-03-06T00:00:00Z,Newspaper,Gelderlander,AMSTERDAM - Euro keldert naar het laagste peil sinds 2003
150288059,2015-03-06T00:00:00Z,Newspaper,Gelderlander,Energie Unie valt best goed in Brussel
150288063,2015-03-06T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288064,2015-03-05T00:00:00Z,Newspaper,Gelderlander,Sponsorjacht loopt dood
150288065,2015-03-05T00:00:00Z,Newspaper,Gelderlander,Tien grote instellingen: Gelderse plannen voor verdere bezuiniging zijn 'desastreus'. - Cultuur slaat alarm
150288067,2015-03-05T00:00:00Z,Newspaper,Gelderlander,AMSTERDAM - Minder ontslagen bij Blokker
150288072,2015-03-05T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288073,2015-03-04T00:00:00Z,Newspaper,Gelderlander,AMSTERDAM - RBS vrijwel geheel weg uit Nederland
150288077,2015-03-04T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288078,2015-03-03T00:00:00Z,Newspaper,Gelderlander,Welzijnsstichting Driestroom met hulp SVB uit financiële problemen
150288084,2015-03-02T00:00:00Z,Newspaper,Gelderlander,athene - Meer belasting rijkere Grieken
150288085,2015-03-02T00:00:00Z,Newspaper,Gelderlander,Tweedehands kleding levert weinig op door crisis Oekraïne
150288086,2015-02-28T00:00:00Z,Newspaper,Gelderlander,Hoezo te oud?
150288088,2015-02-28T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288089,2015-02-28T00:00:00Z,Newspaper,Gelderlander,Miljoenen voor AIVD
150288091,2015-02-28T00:00:00Z,Newspaper,Gelderlander,den haag - Horeca beleeft beste jaar sinds begin crisis
150288092,2015-02-28T00:00:00Z,Newspaper,Gelderlander,athene - Griekse economie sluit 2014 met krimp
150288101,2015-02-27T00:00:00Z,Newspaper,Gelderlander,Gasdebat nog voor komende verkiezing
150288102,2015-02-27T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288107,2015-02-26T00:00:00Z,Newspaper,Gelderlander,boxtel - Vleesbedrijf Vion boert weer goed na jaren vol tegenslag
150288108,2015-02-26T00:00:00Z,Newspaper,Gelderlander,De brandweer blijft de komende jaren bezuinigen. Wat merken wij daarvan? - Brandweer doet een stapje terug
150288112,2015-02-25T00:00:00Z,Newspaper,Gelderlander,Weer muziek in de bouw
150288115,2015-02-25T00:00:00Z,Newspaper,Gelderlander,Bijna geen rente op spaargeld? Dan maar naar de beurs
150288119,2015-02-25T00:00:00Z,Newspaper,Gelderlander,Beloftes nu nog inlossen
150288120,2015-02-25T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288123,2015-02-23T00:00:00Z,Newspaper,Gelderlander,Cadeautjes gaan de ijskast in
150288124,2015-02-21T00:00:00Z,Newspaper,Gelderlander,Verplicht weer beter worden
150288127,2015-02-21T00:00:00Z,Newspaper,Gelderlander,Wanbetalers hypotheken kruipen uit de put
150288128,2015-02-21T00:00:00Z,Newspaper,Gelderlander,SER: werklozen aan een baan helpen vóór de WW
150288131,2015-02-21T00:00:00Z,Newspaper,Gelderlander,Op de valreep buigt Athene voor Brussel
150288132,2015-02-21T00:00:00Z,Newspaper,Gelderlander,Wolfgang Schäuble de Duitser die Europa kastijdt
150288133,2015-02-20T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288134,2015-02-20T00:00:00Z,Newspaper,Gelderlander,Onderzoek naar de Gelderse miljarden van energiebedrijf Nuon
150288138,2015-02-20T00:00:00Z,Newspaper,Gelderlander,Armoede neemt toe in Duitsland
150288140,2015-02-20T00:00:00Z,Newspaper,Gelderlander,'Nee' tegen voorstel Athene
150288142,2015-02-20T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288145,2015-02-19T00:00:00Z,Newspaper,Gelderlander,Faillissement dreigt voor ziekenhuizen
150288147,2015-02-19T00:00:00Z,Newspaper,Gelderlander,Specialiseren om te overleven
150288149,2015-02-19T00:00:00Z,Newspaper,Gelderlander,Druk op Athene loopt op
150288150,2015-02-19T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288152,2015-02-18T00:00:00Z,Newspaper,Gelderlander,arnhem - Gelderland blijft azen op Tenniscentrum
150288153,2015-02-18T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288154,2015-02-17T00:00:00Z,Newspaper,Gelderlander,Chauffeurs Regiotaxi krijgen baan
150288155,2015-02-17T00:00:00Z,Newspaper,Gelderlander,Curator moet fiat geven aan overgang
150288158,2015-02-17T00:00:00Z,Newspaper,Gelderlander,150
150288159,2015-02-17T00:00:00Z,Newspaper,Gelderlander,Miniwinstje van 52 miljoen na verkoop onderdelen SNS
150288160,2015-02-17T00:00:00Z,Newspaper,Gelderlander,HILVERSUM - 'Advies goedkoper door provisieverbod'
150288161,2015-02-17T00:00:00Z,Newspaper,Gelderlander,Jaarcijfers en plannen voor de toekomst
150288163,2015-02-16T00:00:00Z,Newspaper,Gelderlander,Eurogroep worstelt met Athene
150288170,2015-02-14T00:00:00Z,Newspaper,Gelderlander,GEEN KOP
150288172,2015-02-13T00:00:00Z,Newspaper,Gelderlander,5 - inflatie - Nul procent inflatie is geen reden om de vlag uit te hangen
150288173,2015-02-13T00:00:00Z,Newspaper,Gelderlander,NS boekt weer winst na kostbaar Fyra-debacle
150288174,2015-02-13T00:00:00Z,Newspaper,Gelderlander,BRUSSEL - Experts brengen problemen van Griekenland in kaart
150288179,2015-02-12T00:00:00Z,Newspaper,Gelderlander,AMSTERDAM - WK voetbal laat bierpomp van Heineken harder lopen
150288180,2015-02-12T00:00:00Z,Newspaper,Gelderlander,Groot deel mkb zakt alleen maar verder weg
150288181,2015-02-12T00:00:00Z,Newspaper,Gelderlander,brussel - Grieken willen euro houden
150288184,2015-02-11T00:00:00Z,Newspaper,Gelderlander,Grieken binden een beetje in
150288185,2015-02-11T00:00:00Z,Newspaper,Gelderlander,Ik werk veel en ik haal er energie uit
150288186,2015-02-11T00:00:00Z,Newspaper,Gelderlander,Banen stapelen is steeds normaler
